UTC,FMS_ALT_PRES,FMS_TAS,FMS_SAT,FMS_LAT,FMS_LON,FMS_GRD_SPD,FMS_HDG,FMS_TRK,FMS_WNS,FMS_WND,IRS_PITCH,IRS_ROLL,IRS_VERT_ACC,ADC_IAS,GPS_ALT,A_DewPoint,A_CabinPressure,A_SurfTemp,A_TotalTemp,A_JNO2_Nadir,A_JNO2_Zenith,A_RadarAlt,C_StaticPressure,C_DiffPressure,C_StatTempDegC,C_PotTempDegK,C_MachNumber,C_CabAltitude,C_VaporPresWater,C_SatVaporPresWater,C_SatVaporPresIce,C_MixingRatio,C_RelHumidity
74942,17118.1,258.1,-6.0,39.763237,-105.152199,263.97,199.08,193.19,,,3.83,34.07,-0.006,194.31,18173.3,-5.56,12.76,35.52,2.58,0.002261,0.008332,,526.36,61.136,-5.94,320.994,0.399,3856.616,4.0538,3.9366,3.7153,4.82737,100.0
74943,17127.6,258.33,-6.0,39.762043,-105.152672,263.81,201.96,195.5,,,3.84,34.6,-0.007,194.06,18190.6,-5.57,12.76,35.54,2.54,0.002263,0.008339,,526.04,61.187,-5.99,320.994,0.4,3856.5417,4.0508,3.9224,3.7001,4.82678,100.0
74944,17140.3,258.77,-6.0,39.76088,-105.153198,263.56,204.91,198.28,,,3.85,34.86,-0.003,193.77,18206.7,-5.59,12.76,35.48,2.5,0.002264,0.008345,,525.71,60.983,-6.01,321.027,0.399,3856.5093,4.0453,3.9162,3.6936,4.8233,100.0
74945,17162.8,258.42,-6.0,39.759785,-105.153786,263.28,207.92,201.1,,,3.73,35.13,-0.023,193.62,18221.8,-5.61,12.76,35.37,2.45,0.002266,0.008352,,525.32,61.277,-6.11,320.98,0.4,3856.6421,4.0386,3.8877,3.6633,4.81877,100.0
74946,17182.1,257.67,-6.0,39.758678,-105.15448,262.97,210.49,204.09,,,3.0,35.32,-0.111,193.63,18237.0,-5.62,12.76,35.23,2.43,0.002267,0.008358,,525.01,61.282,-6.13,321.004,0.4,3857.8179,4.0353,3.8805,3.6556,4.81763,100.0
74947,17183.9,256.29,-5.83,39.757599,-105.155273,262.91,212.77,207.27,,,2.27,35.52,-0.137,194.04,18249.7,-5.63,12.76,35.08,2.44,0.002267,0.008366,,524.87,59.877,-5.94,321.261,0.396,3857.521,4.0304,3.9384,3.7172,4.81302,100.0
74948,17202.1,255.06,-5.5,39.756588,-105.156113,263.03,215.54,209.69,,,2.17,35.88,-0.076,194.34,18259.6,-5.65,12.761,34.97,2.44,0.002269,0.008376,,524.69,59.281,-5.87,321.38,0.394,3855.1016,4.0268,3.9601,3.7402,4.81043,100.0
74949,17205.8,256.49,-5.67,39.755562,-105.156998,263.19,218.75,211.88,,,2.18,36.22,-0.022,194.9,18269.4,-5.65,12.762,34.92,2.45,0.002271,0.008388,,524.54,60.391,-6.0,321.243,0.398,3853.8164,4.0245,3.9192,3.6968,4.80901,100.0
74950,17209.8,258.04,-6.0,39.754547,-105.157883,263.38,222.0,214.66,,,2.08,36.61,-0.025,195.09,18274.4,-5.67,12.761,34.98,2.45,0.002271,0.008399,,524.25,61.796,-6.19,321.068,0.402,3854.0874,4.0184,3.8633,3.6373,4.80434,100.0
74951,17223.3,259.29,-6.0,39.753632,-105.158875,263.22,225.33,217.63,,,1.95,37.15,-0.023,194.97,18279.6,-5.68,12.761,35.09,2.42,0.002273,0.00841,,524.01,62.38,-6.29,320.982,0.404,3855.272,4.017,3.8322,3.6044,4.80483,100.0
74952,17229.7,260.19,-6.0,39.752686,-105.15995,262.53,228.63,220.85,,,2.08,37.47,-0.004,194.76,18283.4,-5.7,12.761,35.13,2.38,0.002274,0.008423,,523.92,62.466,-6.34,320.942,0.404,3855.9363,4.0097,3.8182,3.5895,4.79695,100.0
74953,17231.9,260.25,-6.0,39.751892,-105.161087,261.69,231.71,224.48,,,2.17,37.36,-0.009,194.56,18286.9,-5.72,12.76,35.08,2.36,0.002274,0.008434,,523.8,62.437,-6.37,320.932,0.404,3856.8511,4.0029,3.811,3.5818,4.7898,100.0
74954,17232.0,260.31,-6.0,39.751106,-105.162292,261.0,234.76,227.54,,,2.11,37.1,-0.01,194.32,18290.2,-5.73,12.76,34.87,2.34,0.002273,0.008444,,523.73,62.279,-6.37,320.946,0.404,3856.8667,4.0018,3.8113,3.5821,4.78919,100.0
74955,17241.5,260.17,-6.17,39.750351,-105.163536,260.44,237.81,230.25,,,2.2,36.7,-0.006,194.18,18294.1,-5.74,12.76,34.44,2.33,0.002277,0.008455,,523.65,62.115,-6.36,320.971,0.403,3857.2539,3.9988,3.8139,3.5849,4.78628,100.0
74956,17238.2,259.95,-6.33,39.749683,-105.16481,259.72,240.84,233.35,,,2.07,35.94,-0.007,194.07,18297.1,-5.75,12.76,33.84,2.31,0.002269,0.008468,,523.58,61.929,-6.35,320.993,0.403,3857.5984,3.9947,3.8166,3.5878,4.78192,100.0
74957,17245.6,259.65,-6.0,39.749043,-105.1661,259.09,243.96,236.46,,,1.97,32.25,0.015,193.93,18298.5,-5.77,12.76,33.23,2.3,0.002253,0.00848,,523.54,61.831,-6.35,321.002,0.403,3857.6594,3.9885,3.817,3.5882,4.77478,100.0
74958,17246.9,259.56,-6.17,39.748466,-105.167435,258.5,246.72,239.5,,,1.77,29.84,-0.014,193.81,18299.9,-5.8,12.76,32.81,2.32,0.002243,0.00849,,523.58,61.628,-6.3,321.047,0.402,3857.9011,3.9793,3.8294,3.6013,4.76336,100.0
74959,17246.1,258.88,-6.33,39.747963,-105.168869,258.0,248.81,242.62,,,1.72,30.87,-0.045,193.83,18301.4,-5.83,12.76,32.78,2.34,0.002246,0.008497,,523.64,61.139,-6.22,321.14,0.4,3857.1152,3.9716,3.8546,3.6281,4.75357,100.0
74960,17238.4,257.87,-6.0,39.747498,-105.170303,257.56,250.82,244.96,,,1.39,32.05,-0.087,194.0,18303.2,-5.82,12.76,33.27,2.36,0.002252,0.008506,,523.67,60.226,-6.08,321.303,0.397,3856.2358,3.9729,3.8962,3.6723,4.75484,100.0
74961,17250.3,256.71,-6.0,39.74707,-105.171738,257.28,253.13,247.05,,,1.05,32.42,-0.076,194.2,18303.8,-5.86,12.761,34.14,2.36,0.002253,0.008517,,523.69,59.687,-6.0,321.387,0.396,3854.6511,3.962,3.9181,3.6956,4.74152,100.0
74962,17241.5,255.1,-6.0,39.746643,-105.173233,256.94,255.89,249.48,,,1.09,30.51,-0.003,194.36,18301.6,-5.89,12.762,35.12,2.38,0.002243,0.008526,,523.73,59.911,-6.02,321.363,0.396,3852.3218,3.9536,3.9138,3.691,4.731,100.0
74963,17242.9,255.27,-6.0,39.746319,-105.17466,256.75,258.62,251.94,,,1.06,25.96,0.025,194.47,18298.6,-5.9,12.763,35.96,2.4,0.00222,0.008537,,523.75,60.765,-6.11,321.254,0.399,3851.6069,3.9481,3.8878,3.6634,4.72418,100.0
74964,17239.2,255.64,-6.0,39.746056,-105.176193,256.69,260.81,254.44,,,1.03,23.93,0.006,194.62,18295.3,-5.93,12.763,36.47,2.45,0.00221,0.008547,,523.77,60.814,-6.07,321.299,0.399,3851.5652,3.9396,3.9,3.6763,4.71379,100.0
74965,17234.2,255.1,-6.0,39.745789,-105.177689,256.5,262.23,256.93,,,0.72,24.35,-0.058,194.76,18292.4,-5.95,12.763,36.61,2.49,0.00221,0.00855,,523.87,60.166,-5.94,321.428,0.397,3851.7292,3.9343,3.9362,3.7148,4.70644,100.0
74966,17228.3,254.59,-5.65,39.745602,-105.179214,256.47,263.57,258.8,,,0.43,24.93,-0.074,195.15,18289.2,-5.97,12.763,36.49,2.55,0.002211,0.008555,,524.01,59.045,-5.74,321.652,0.394,3851.2722,3.9283,3.9986,3.7813,4.69795,100.0
74967,17225.2,252.22,-5.35,39.745434,-105.180748,256.44,265.36,260.35,,,0.57,25.38,-0.023,195.53,18283.0,-6.0,12.763,36.28,2.63,0.002213,0.008561,,524.06,59.044,-5.66,321.741,0.394,3849.739,3.9195,4.0239,3.8083,4.68694,100.0
74968,17220.2,252.49,-5.83,39.745281,-105.182266,256.62,267.42,262.23,,,0.77,26.53,0.005,195.73,18275.5,-6.01,12.764,36.1,2.69,0.002216,0.008568,,524.22,59.979,-5.72,321.641,0.396,3848.9434,3.9164,4.0053,3.7884,4.68182,100.0
74969,17211.4,254.69,-5.5,39.745171,-105.1838,256.66,269.48,264.24,,,0.7,26.37,-0.001,196.04,18266.9,-6.05,12.764,35.92,2.75,0.002213,0.008573,,524.41,60.672,-5.75,321.567,0.399,3848.8242,3.9043,3.9948,3.7772,4.66546,100.0
74970,17205.3,256.61,-5.5,39.74511,-105.185349,256.75,271.71,266.45,,,0.9,25.22,0.043,196.3,18258.9,-6.08,12.764,35.72,2.78,0.002205,0.008582,,524.56,60.652,-5.71,321.584,0.398,3848.2351,3.8966,4.006,3.7892,4.65484,100.0
74971,17197.4,257.4,-5.67,39.74511,-105.18689,256.75,274.06,268.86,,,1.3,25.09,0.061,196.52,18253.2,-6.1,12.764,35.49,2.79,0.002203,0.008589,,524.72,61.305,-5.78,321.474,0.4,3848.3735,3.8897,3.985,3.7669,4.64515,100.0
74972,17189.4,257.81,-5.83,39.74522,-105.188431,256.75,275.97,270.87,,,1.29,26.01,0.022,196.75,18245.8,-6.13,12.764,35.15,2.8,0.002205,0.008594,,524.8,61.661,-5.82,321.415,0.402,3849.2622,3.8816,3.9739,3.7549,4.63461,100.0
74973,17185.2,256.56,-5.5,39.745281,-105.18998,256.69,277.99,272.68,,,1.61,26.15,0.046,196.75,18240.9,-6.14,12.764,34.76,2.79,0.002204,0.008601,,525.0,61.436,-5.8,321.404,0.401,3849.3972,3.8782,3.9799,3.7614,4.62884,100.0
74974,17180.2,256.21,-5.5,39.74538,-105.19149,256.47,280.36,274.81,,,1.76,25.24,0.048,196.86,18237.8,-6.15,12.764,34.41,2.78,0.002199,0.008607,,525.08,61.587,-5.83,321.358,0.401,3849.478,3.8742,3.9718,3.7528,4.62325,100.0
74975,17182.8,257.28,-5.5,39.745552,-105.193031,256.25,282.57,277.0,,,1.9,24.78,0.05,196.78,18235.5,-6.18,12.763,34.06,2.77,0.002194,0.008614,,525.11,61.824,-5.87,321.306,0.402,3849.832,3.8655,3.96,3.7402,4.61248,100.0
74976,17177.3,258.04,-5.5,39.745731,-105.194504,255.81,284.53,279.24,,,2.16,24.85,0.043,196.7,18234.3,-6.21,12.763,33.66,2.77,0.002193,0.008621,,525.18,61.373,-5.81,321.362,0.401,3850.5183,3.8568,3.977,3.7583,4.6015,100.0
74977,17176.1,258.69,-5.5,39.74604,-105.195999,255.53,286.32,281.63,,,2.12,25.12,0.005,196.61,18234.8,-6.24,12.763,33.33,2.73,0.002193,0.008625,,525.15,61.264,-5.83,321.34,0.4,3850.5991,3.8468,3.9703,3.7511,4.58968,100.0
74978,17177.9,258.34,-5.67,39.746315,-105.197464,255.19,288.35,283.6,,,2.26,25.94,0.028,196.48,18236.9,-6.27,12.764,33.22,2.68,0.002196,0.00863,,525.16,60.949,-5.84,321.331,0.399,3849.5234,3.8392,3.9683,3.749,4.58047,100.0
74979,17179.9,257.82,-6.0,39.746681,-105.198936,254.91,290.65,285.38,,,2.52,26.63,0.045,196.45,18240.4,-6.29,12.764,33.29,2.63,0.002205,0.008636,,525.1,60.495,-5.83,321.347,0.398,3848.1453,3.8345,3.9705,3.7514,4.57537,100.0
74980,17187.6,258.63,-6.0,39.747051,-105.200378,254.47,292.86,287.53,,,2.44,27.07,0.016,196.18,18243.8,-6.32,12.764,33.56,2.62,0.002199,0.008638,,524.92,61.728,-6.0,321.175,0.402,3847.8716,3.824,3.9191,3.6967,4.56423,100.0
74981,17193.7,259.6,-6.0,39.747475,-105.201805,253.88,295.05,289.81,,,2.49,27.94,0.015,195.91,18250.8,-6.35,12.764,33.98,2.62,0.002202,0.008641,,524.88,60.943,-5.9,321.306,0.399,3847.8235,3.8173,3.9496,3.7291,4.55666,100.0
74982,17191.2,259.11,-6.0,39.747913,-105.203209,253.38,297.22,292.18,,,2.57,28.55,0.009,195.63,18257.8,-6.38,12.764,34.41,2.61,0.002204,0.008643,,524.82,61.013,-5.93,321.284,0.399,3847.8003,3.8059,3.942,3.721,4.54344,100.0
74983,17204.3,257.98,-6.0,39.748421,-105.204567,252.84,299.43,294.85,,,2.49,29.22,-0.013,195.42,18263.8,-6.41,12.764,34.6,2.6,0.002207,0.008642,,524.66,61.323,-5.98,321.251,0.401,3847.6548,3.7985,3.9265,3.7046,4.53586,100.0
74984,17208.8,256.8,-6.0,39.749001,-105.205887,252.31,301.8,297.13,,,2.47,31.28,-0.015,195.18,18271.2,-6.43,12.765,34.4,2.6,0.002215,0.008637,,524.53,61.183,-5.96,321.298,0.4,3847.1204,3.7923,3.9324,3.7108,4.52964,100.0
74985,17213.8,256.72,-6.0,39.749603,-105.207176,252.03,304.4,299.25,,,2.52,33.08,-0.02,195.1,18278.3,-6.48,12.765,33.85,2.63,0.002224,0.008629,,524.38,60.946,-5.9,321.396,0.399,3847.082,3.7787,3.9506,3.7301,4.51449,100.0
74986,17223.5,257.58,-6.0,39.750237,-105.208458,251.69,307.01,301.85,,,2.12,33.97,-0.061,195.05,18284.1,-6.51,12.764,33.03,2.63,0.002227,0.008623,,524.14,61.363,-5.96,321.367,0.401,3848.0964,3.7692,3.9329,3.7113,4.5052,100.0
74987,17226.8,258.03,-6.0,39.750904,-105.209702,251.34,309.74,304.61,,,1.99,34.17,-0.052,195.09,18288.5,-6.55,12.764,32.03,2.62,0.002226,0.008623,,524.09,60.979,-5.92,321.417,0.4,3847.8035,3.7589,3.943,3.7221,4.49328,99.98
74988,17227.9,257.29,-6.0,39.751633,-105.210838,250.88,312.51,307.5,,,1.84,34.63,-0.051,195.04,18290.9,-6.58,12.765,30.88,2.61,0.002228,0.008617,,524.02,61.357,-5.98,321.356,0.401,3847.4487,3.7485,3.925,3.7029,4.48128,100.0
74989,17236.6,257.31,-6.0,39.752441,-105.211937,250.84,315.3,310.75,,,1.77,35.22,-0.043,194.9,18292.6,-6.61,12.765,29.74,2.6,0.002229,0.008612,,523.9,61.308,-5.98,321.374,0.401,3847.3171,3.7398,3.924,3.7019,4.47185,99.35
74990,17237.0,259.27,-6.0,39.753258,-105.21299,250.72,318.22,313.47,,,1.57,35.58,-0.05,194.9,18293.0,-6.64,12.764,28.71,2.6,0.002229,0.008607,,523.9,61.506,-6.01,321.344,0.401,3847.6782,3.7314,3.9165,3.6938,4.46177,100.0
74991,17237.0,259.94,-6.0,39.754078,-105.214005,250.62,321.23,315.98,,,1.53,36.59,-0.032,194.89,18291.9,-6.68,12.764,27.87,2.6,0.002232,0.008595,,523.87,61.721,-6.03,321.32,0.402,3848.0903,3.7219,3.909,3.6859,4.45051,100.0
74992,17233.2,260.15,-6.0,39.754997,-105.214951,250.62,324.43,319.03,,,1.63,36.8,-0.014,194.69,18290.2,-6.71,12.764,27.22,2.59,0.00223,0.008592,,523.88,62.134,-6.1,321.234,0.403,3848.1511,3.7129,3.8882,3.6638,4.43961,100.0
74993,17233.0,260.44,-6.0,39.755939,-105.215866,250.62,327.6,322.17,,,1.6,36.52,-0.011,194.59,18286.9,-6.75,12.764,26.82,2.56,0.002226,0.008594,,523.84,62.19,-6.14,321.199,0.404,3848.5571,3.7017,3.8781,3.653,4.4264,100.0
74994,17225.4,260.6,-6.0,39.756927,-105.21666,250.62,331.21,325.55,,,1.6,36.61,-0.004,194.46,18283.3,-6.78,12.764,26.67,2.5,0.002224,0.008593,,523.86,62.091,-6.18,321.149,0.403,3848.8855,3.6933,3.8664,3.6407,4.4162,100.0
74995,17226.9,260.33,-6.0,39.757938,-105.21743,250.66,333.95,328.45,,,1.68,36.87,0.003,194.45,18280.1,-6.81,12.764,26.7,2.46,0.002231,0.008592,,523.89,62.201,-6.24,321.073,0.404,3848.9341,3.6827,3.8491,3.6223,4.4032,100.0
74996,17216.6,260.12,-6.0,39.758984,-105.218033,250.75,337.07,332.35,,,1.69,36.93,-0.006,194.53,18276.0,-6.85,12.764,26.89,2.41,0.00222,0.008594,,524.0,62.191,-6.28,321.007,0.404,3849.1953,3.6715,3.8376,3.6101,4.38886,100.0
74997,17219.8,260.06,-6.0,39.760067,-105.218613,250.78,340.24,335.12,,,1.64,36.86,0.003,194.56,18271.9,-6.89,12.764,27.13,2.37,0.002217,0.008599,,524.02,62.208,-6.32,320.954,0.404,3848.7468,3.6611,3.8257,3.5974,4.37611,100.0
74998,17212.4,259.96,-6.0,39.761177,-105.219177,250.91,343.68,338.4,,,1.83,36.67,0.04,194.33,18267.5,-6.92,12.764,27.34,2.35,0.002223,0.008607,,524.09,62.125,-6.33,320.93,0.403,3848.438,3.6522,3.8228,3.5944,4.36482,100.0
74999,17207.2,259.96,-6.17,39.762287,-105.219582,251.0,347.19,341.7,,,1.97,36.69,0.045,194.12,18263.9,-6.96,12.764,27.58,2.33,0.00221,0.008613,,524.15,62.218,-6.36,320.884,0.404,3848.8855,3.6409,3.8144,3.5854,4.3506,100.0
75000,17210.8,259.79,-6.33,39.76342,-105.219894,251.03,350.39,345.28,,,2.02,37.12,0.023,194.03,18260.8,-7.0,12.764,27.89,2.32,0.00221,0.008616,,524.29,62.088,-6.35,320.863,0.403,3849.3042,3.6296,3.8151,3.5862,4.33589,100.0
75001,17211.9,259.36,-6.0,39.764557,-105.220154,251.16,353.46,349.15,,,2.08,37.54,0.006,193.97,18260.0,-7.04,12.764,28.25,2.31,0.002209,0.00862,,524.31,62.031,-6.36,320.857,0.403,3849.2141,3.6194,3.8142,3.5852,4.3235,100.0
75002,17210.1,258.96,-6.0,39.76572,-105.22023,251.25,356.6,352.32,,,1.98,37.71,-0.011,194.01,18259.7,-7.07,12.764,28.63,2.31,0.002207,0.008626,,524.28,61.899,-6.34,320.883,0.402,3848.7988,3.6097,3.8194,3.5908,4.3121,100.0
75003,17210.9,259.21,-6.0,39.766914,-105.220352,251.28,0.6,355.17,,,1.86,37.93,-0.006,193.98,18259.6,-7.11,12.764,28.89,2.31,0.002205,0.008634,,524.24,61.784,-6.32,320.905,0.402,3848.3804,3.5986,3.8232,3.5948,4.29898,99.71
75004,17207.2,259.33,-6.17,39.768055,-105.220352,251.41,3.42,357.67,,,1.85,38.3,0.002,194.07,18259.9,-7.16,12.765,28.94,2.31,0.002204,0.008639,,524.28,61.979,-6.35,320.871,0.403,3847.5359,3.5869,3.8166,3.5878,4.28464,99.88
75005,17209.8,259.27,-6.33,39.769215,-105.220253,251.56,6.85,1.88,,,1.94,38.76,0.007,194.07,18260.9,-7.19,12.765,28.82,2.33,0.002204,0.008645,,524.27,62.045,-6.34,320.883,0.403,3847.2563,3.5768,3.8192,3.5905,4.2726,99.46
75006,17212.8,259.38,-6.17,39.770397,-105.220047,251.78,10.19,5.54,,,2.01,39.04,-0.001,193.91,18261.2,-7.24,12.764,28.55,2.37,0.002202,0.008654,,524.26,62.145,-6.31,320.915,0.403,3847.6843,3.5633,3.8266,3.5983,4.25633,98.88
75007,17208.2,259.43,-6.33,39.771553,-105.219742,251.94,13.45,9.57,,,2.03,38.73,-0.011,193.65,18261.2,-7.28,12.764,28.23,2.38,0.002198,0.008664,,524.28,61.984,-6.28,320.954,0.403,3848.4734,3.5519,3.8367,3.6091,4.24252,98.39
75008,17205.2,259.2,-6.0,39.77264,-105.219315,252.19,16.68,12.85,,,1.99,38.01,-0.01,193.46,18261.6,-7.32,12.764,28.04,2.37,0.002193,0.008677,,524.2,61.852,-6.27,320.972,0.402,3848.8438,3.5413,3.8379,3.6104,4.23037,97.83
75009,17206.9,258.87,-6.0,39.773785,-105.218826,252.47,19.89,15.74,,,1.95,36.24,0.001,193.29,18261.8,-7.36,12.764,28.07,2.36,0.002182,0.008696,,524.24,61.677,-6.26,320.989,0.402,3849.0981,3.5316,3.8436,3.6165,4.21841,97.32
75010,17204.2,258.49,-6.0,39.774879,-105.218307,252.84,22.97,19.07,,,1.94,32.76,0.021,193.01,18261.3,-7.41,12.764,28.23,2.37,0.002165,0.00872,,524.3,61.395,-6.21,321.033,0.401,3849.4429,3.518,3.857,3.6307,4.20159,96.73
75011,17200.2,258.27,-6.0,39.77599,-105.217697,253.16,25.64,22.17,,,1.93,29.08,0.013,192.78,18260.6,-7.46,12.763,28.4,2.38,0.002149,0.00874,,524.3,61.191,-6.18,321.072,0.4,3849.739,3.5047,3.8664,3.6406,4.18568,95.77
75012,17209.5,257.44,-6.0,39.777012,-105.216995,253.38,27.72,25.09,,,1.93,27.27,-0.011,192.63,18261.1,-7.49,12.763,28.5,2.39,0.00214,0.008752,,524.41,60.572,-6.09,321.163,0.398,3850.0417,3.4952,3.894,3.6699,4.17323,94.77
75013,17206.2,254.63,-5.83,39.778023,-105.216248,253.84,29.48,27.88,,,1.7,25.55,-0.04,192.7,18262.0,-7.52,12.763,28.53,2.4,0.002143,0.008766,,524.49,59.457,-5.93,321.342,0.395,3849.7515,3.4876,3.9417,3.7207,4.16354,92.43
75014,17202.2,251.98,-5.33,39.778984,-105.215416,254.19,31.31,29.93,,,1.58,23.34,-0.032,192.8,18262.4,-7.57,12.764,28.5,2.43,0.002125,0.008785,,524.53,58.16,-5.73,321.568,0.39,3847.6489,3.4749,4.0009,3.7838,4.14797,91.48
75015,17206.8,250.95,-5.17,39.779961,-105.214539,254.47,33.05,31.57,,,1.6,22.35,-0.016,192.8,18261.8,-7.6,12.766,28.51,2.43,0.002122,0.008794,,524.57,58.152,-5.72,321.572,0.39,3845.3718,3.4653,4.0035,3.7866,4.13604,90.03
75016,17207.9,250.67,-5.5,39.780975,-105.213707,254.84,34.55,33.4,,,1.59,22.16,-0.019,192.82,18260.8,-7.64,12.766,28.64,2.44,0.002122,0.008796,,524.54,58.228,-5.73,321.572,0.391,3843.5078,3.4542,4.002,3.7849,4.12306,92.23
75017,17208.9,251.45,-5.5,39.781891,-105.21283,255.22,36.07,35.15,,,1.51,22.38,-0.023,192.97,18258.9,-7.69,12.767,28.89,2.44,0.002124,0.008798,,524.6,58.645,-5.78,321.494,0.392,3841.4792,3.443,3.9848,3.7666,4.1091,91.4
75018,17208.1,252.97,-5.5,39.782845,-105.211876,255.62,37.85,36.95,,,1.47,22.85,-0.014,193.2,18256.3,-7.73,12.768,29.23,2.42,0.002125,0.008797,,524.65,58.413,-5.76,321.509,0.391,3840.3906,3.4312,3.991,3.7732,4.09451,90.7
75019,17196.6,252.94,-5.5,39.783764,-105.210892,256.12,39.69,38.94,,,1.49,23.23,-0.002,193.2,18253.4,-7.77,12.768,29.52,2.45,0.002127,0.008796,,524.77,58.856,-5.79,321.453,0.393,3840.2876,3.4208,3.9822,3.7638,4.08101,90.78
75020,17198.8,252.78,-5.67,39.784618,-105.209854,256.59,41.57,40.62,,,1.49,23.28,0.004,193.26,18250.0,-7.81,12.768,29.76,2.47,0.002128,0.008799,,524.85,58.852,-5.77,321.466,0.393,3840.3132,3.4088,3.9887,3.7708,4.06602,88.5
75021,17198.1,254.18,-5.83,39.785484,-105.208801,257.0,43.46,42.17,,,1.46,22.95,0.006,193.37,18245.6,-7.85,12.768,29.94,2.48,0.002128,0.008802,,524.86,58.965,-5.77,321.458,0.393,3840.584,3.3986,3.9876,3.7695,4.0537,89.69
75022,17190.4,254.37,-5.67,39.786343,-105.207703,257.47,45.35,44.0,,,1.46,22.36,0.016,193.51,18242.9,-7.89,12.767,30.13,2.5,0.002127,0.008808,,524.95,58.948,-5.76,321.464,0.393,3841.2954,3.3898,3.9928,3.7751,4.04248,90.39
75023,17186.2,253.88,-5.83,39.787163,-105.206566,257.84,47.24,45.78,,,1.49,20.18,0.026,193.75,18239.2,-7.94,12.767,30.46,2.49,0.002121,0.008822,,525.04,58.434,-5.69,321.526,0.391,3841.5884,3.3767,4.0126,3.7962,4.026,88.86
75024,17186.0,253.15,-5.5,39.787983,-105.205399,258.28,48.9,47.56,,,1.47,16.7,0.02,193.89,18236.9,-7.98,12.767,30.92,2.5,0.002112,0.008845,,525.06,58.295,-5.67,321.548,0.391,3841.4468,3.3654,4.0193,3.8034,4.0123,88.74
75025,17185.1,252.54,-5.5,39.788719,-105.204239,258.81,50.19,49.37,,,1.46,13.3,0.019,194.02,18235.5,-8.03,12.768,31.5,2.5,0.002106,0.008869,,525.11,57.571,-5.57,321.658,0.388,3840.5676,3.3531,4.0493,3.8354,3.99716,87.46
75026,17175.5,252.42,-5.67,39.789467,-105.202988,259.06,51.15,50.57,,,1.4,8.63,0.003,194.28,18234.5,-8.06,12.768,32.04,2.52,0.002104,0.008897,,525.13,58.139,-5.63,321.583,0.39,3840.6165,3.3445,4.0313,3.8162,3.98664,85.21
75027,17183.6,251.65,-5.83,39.790211,-105.201759,259.31,51.86,51.37,,,1.35,3.07,-0.013,194.38,18233.9,-8.1,12.768,32.35,2.53,0.002108,0.00892,,525.12,57.598,-5.55,321.683,0.388,3840.5872,3.3337,4.0562,3.8428,3.97383,87.16
75028,17184.9,249.93,-5.5,39.790936,-105.200539,259.56,52.04,52.0,,,1.32,-0.53,-0.015,194.54,18233.0,-8.16,12.768,32.39,2.51,0.002114,0.008925,,525.07,56.603,-5.44,321.829,0.385,3839.9915,3.3193,4.0922,3.8813,3.95687,82.57
75029,17177.4,249.67,-5.67,39.791664,-105.19928,259.81,51.64,52.32,,,1.29,-2.38,-0.011,194.72,18232.6,-8.19,12.769,32.22,2.51,0.002117,0.008921,,525.07,56.552,-5.43,321.838,0.385,3839.0579,3.3094,4.0941,3.8834,3.94512,86.92
75030,17179.8,250.65,-5.83,39.792389,-105.198021,260.09,51.05,52.35,,,1.27,-3.46,0.0,194.91,18231.6,-8.24,12.769,31.86,2.51,0.002119,0.008916,,525.01,56.634,-5.44,321.83,0.385,3837.7573,3.2974,4.0896,3.8787,3.93113,84.89
75031,17174.3,250.94,-5.5,39.793129,-105.196793,260.31,50.54,52.2,,,1.27,-5.38,0.003,195.09,18230.4,-8.28,12.769,31.33,2.5,0.002122,0.008909,,525.14,56.174,-5.39,321.874,0.384,3837.0813,3.2884,4.1068,3.8971,3.91934,84.61
75032,17173.1,247.83,-5.33,39.793865,-105.19558,260.22,50.07,51.94,,,1.25,-8.96,-0.013,195.23,18229.1,-8.32,12.77,30.8,2.51,0.002127,0.008887,,525.16,56.952,-5.48,321.764,0.386,3836.5398,3.2774,4.079,3.8672,3.90606,85.69
75033,17175.8,247.3,-5.17,39.794609,-105.194374,260.56,49.57,51.54,,,1.24,-12.29,-0.014,195.51,18227.3,-8.37,12.77,30.43,2.53,0.002135,0.008869,,525.14,55.366,-5.25,322.039,0.381,3835.8835,3.2649,4.1495,3.9428,3.89119,82.12
75034,17176.0,247.17,-5.5,39.795376,-105.193161,260.75,48.71,50.9,,,1.56,-13.78,0.029,195.65,18226.2,-8.42,12.77,30.31,2.55,0.002141,0.008855,,525.17,56.347,-5.37,321.896,0.384,3835.2173,3.2532,4.1138,3.9045,3.87691,81.64
75035,17175.1,248.59,-5.5,39.796131,-105.191971,260.78,47.6,50.03,,,1.66,-14.9,0.022,195.69,18224.4,-8.46,12.77,30.43,2.55,0.002147,0.008844,,525.26,57.004,-5.44,321.786,0.386,3835.3555,3.2419,4.0896,3.8786,3.86271,84.39
75036,17161.7,248.71,-5.33,39.796928,-105.19075,260.84,46.46,48.99,,,1.62,-15.42,0.01,195.88,18223.5,-8.5,12.77,30.79,2.56,0.002151,0.008839,,525.31,57.075,-5.44,321.776,0.387,3835.2625,3.2315,4.0894,3.8785,3.84981,82.32
75037,17168.6,248.57,-5.0,39.797775,-105.189613,260.72,45.17,47.76,,,1.84,-15.07,0.038,196.0,18223.6,-8.54,12.77,31.32,2.56,0.002152,0.008837,,525.3,56.827,-5.41,321.818,0.386,3835.1367,3.2208,4.0995,3.8893,3.83713,82.16
